        1	2017-12-07 19:56:58	1	0	1	0
       19	2017-12-07 20:00:57	1	0	1	0
       13	2017-12-07 20:03:04	1	0	1	0
       32	2017-12-07 20:38:14	1	0	1	0
       14	2017-12-07 21:06:10	1	0	1	0
       12	2017-12-07 21:06:15	1	0	1	0
       28	2017-12-07 21:06:41	1	0	1	0
       10	2017-12-07 21:13:07	1	0	1	0
       27	2017-12-07 21:22:40	1	0	1	0
       31	2017-12-07 21:23:27	1	0	1	0
       22	2017-12-08 06:17:52	1	0	1	0
       22	2017-12-08 06:17:59	1	0	1	0
       26	2017-12-08 07:14:12	1	0	1	0
       26	2017-12-08 07:14:15	1	0	1	0
       28	2017-12-08 08:53:13	1	0	1	0
        1	2017-12-08 09:09:16	1	0	1	0
       32	2017-12-08 09:35:32	1	0	1	0
       17	2017-12-08 09:51:28	1	0	1	0
       14	2017-12-08 09:54:44	1	0	1	0
       13	2017-12-08 09:59:41	1	0	1	0
       19	2017-12-08 09:59:49	1	0	1	0
       10	2017-12-08 10:02:19	1	0	1	0
       11	2017-12-08 10:09:32	1	0	1	0
        2	2017-12-08 10:20:44	1	0	1	0
       27	2017-12-08 10:20:51	1	0	1	0
       31	2017-12-08 10:36:31	1	0	1	0
       12	2017-12-08 10:36:35	1	0	1	0
        3	2017-12-08 11:45:07	1	0	1	0
       22	2017-12-08 17:00:15	1	0	1	0
       17	2017-12-08 18:37:46	1	0	1	0
       13	2017-12-08 19:34:03	1	0	1	0
        2	2017-12-08 19:39:26	1	0	1	0
       11	2017-12-08 20:05:33	1	0	1	0
        1	2017-12-08 20:45:40	1	0	1	0
       31	2017-12-08 20:45:46	1	0	1	0
        3	2017-12-08 21:14:59	1	0	1	0
       19	2017-12-08 21:15:04	1	0	1	0
       28	2017-12-08 21:22:47	1	0	1	0
       26	2017-12-08 21:43:21	1	0	1	0
       10	2017-12-08 21:45:29	1	0	1	0
       27	2017-12-08 21:48:11	1	0	1	0
       12	2017-12-08 21:48:18	1	0	1	0
       14	2017-12-08 21:48:25	1	0	1	0
       22	2017-12-09 08:05:08	1	0	1	0
       22	2017-12-09 09:14:38	1	0	1	0
       22	2017-12-11 06:32:44	1	0	1	0
       26	2017-12-11 08:19:01	1	0	1	0
       26	2017-12-11 08:19:04	1	0	1	0
       11	2017-12-11 08:51:47	1	0	1	0
       33	2017-12-11 09:19:24	1	0	1	0
       28	2017-12-11 09:20:57	1	0	1	0
        1	2017-12-11 09:21:27	1	0	1	0
       19	2017-12-11 09:42:07	1	0	1	0
       17	2017-12-11 09:45:08	1	0	1	0
        2	2017-12-11 09:51:45	1	0	1	0
       14	2017-12-11 09:55:44	1	0	1	0
       10	2017-12-11 10:02:02	1	0	1	0
        9	2017-12-11 10:05:20	1	0	1	0
       12	2017-12-11 10:14:33	1	0	1	0
        4	2017-12-11 10:14:38	1	0	1	0
       13	2017-12-11 10:25:35	1	0	1	0
       27	2017-12-11 10:38:28	1	0	1	0
        3	2017-12-11 11:58:06	1	0	1	0
       22	2017-12-11 17:01:40	1	0	1	0
       11	2017-12-11 18:34:48	1	0	1	0
       17	2017-12-11 18:34:51	1	0	1	0
        4	2017-12-11 18:56:45	1	0	1	0
       33	2017-12-11 19:11:10	1	0	1	0
       26	2017-12-11 19:27:44	1	0	1	0
       19	2017-12-11 19:44:53	1	0	1	0
       28	2017-12-11 20:04:07	1	0	1	0
        1	2017-12-11 20:14:54	1	0	1	0
        2	2017-12-11 20:18:12	1	0	1	0
       10	2017-12-11 20:21:16	1	0	1	0
       12	2017-12-11 21:08:55	1	0	1	0
       14	2017-12-11 21:08:57	1	0	1	0
        3	2017-12-11 21:14:30	1	0	1	0
        9	2017-12-11 21:30:17	1	0	1	0
       13	2017-12-11 22:25:56	1	0	1	0
       27	2017-12-11 23:28:07	1	0	1	0
       22	2017-12-12 06:42:52	1	0	1	0
        1	2017-12-12 09:06:45	1	0	1	0
       13	2017-12-12 09:10:21	1	0	1	0
       28	2017-12-12 09:29:21	1	0	1	0
       33	2017-12-12 09:34:04	1	0	1	0
       17	2017-12-12 09:43:01	1	0	1	0
       19	2017-12-12 09:45:39	1	0	1	0
       19	2017-12-12 09:45:40	1	0	1	0
       11	2017-12-12 09:49:45	1	0	1	0
        2	2017-12-12 09:55:08	1	0	1	0
        4	2017-12-12 10:06:15	1	0	1	0
       10	2017-12-12 10:06:24	1	0	1	0
       27	2017-12-12 10:19:41	1	0	1	0
       26	2017-12-12 10:19:43	1	0	1	0
       12	2017-12-12 10:24:10	1	0	1	0
        3	2017-12-12 10:52:52	1	0	1	0
        9	2017-12-12 11:14:11	1	0	1	0
       33	2017-12-12 18:18:43	1	0	1	0
       17	2017-12-12 18:54:08	1	0	1	0
       11	2017-12-12 19:03:26	1	0	1	0
        1	2017-12-12 20:01:37	1	0	1	0
        2	2017-12-12 20:14:10	1	0	1	0
        4	2017-12-12 20:23:26	1	0	1	0
        3	2017-12-12 20:23:29	1	0	1	0
       10	2017-12-12 20:28:04	1	0	1	0
       12	2017-12-12 21:05:06	1	0	1	0
       26	2017-12-12 21:29:14	1	0	1	0
       19	2017-12-12 21:29:42	1	0	1	0
       19	2017-12-12 21:29:43	1	0	1	0
       28	2017-12-12 22:19:31	1	0	1	0
       13	2017-12-12 22:47:16	1	0	1	0
        9	2017-12-12 23:33:12	1	0	1	0
       27	2017-12-13 03:05:27	1	0	1	0
       22	2017-12-13 06:18:35	1	0	1	0
       22	2017-12-13 06:18:37	1	0	1	0
       32	2017-12-13 09:08:27	1	0	1	0
       26	2017-12-13 09:25:19	1	0	1	0
        1	2017-12-13 09:33:24	1	0	1	0
        2	2017-12-13 09:41:46	1	0	1	0
       10	2017-12-13 09:53:28	1	0	1	0
       17	2017-12-13 09:55:43	1	0	1	0
       19	2017-12-13 10:00:18	1	0	1	0
        4	2017-12-13 10:14:37	1	0	1	0
       31	2017-12-13 10:14:41	1	0	1	0
       13	2017-12-13 10:18:07	1	0	1	0
       12	2017-12-13 10:20:54	1	0	1	0
       14	2017-12-13 10:50:36	1	0	1	0
       11	2017-12-13 10:56:27	1	0	1	0
       28	2017-12-13 11:01:53	1	0	1	0
        3	2017-12-13 12:04:46	1	0	1	0
       27	2017-12-13 12:43:25	1	0	1	0
       22	2017-12-13 17:01:56	1	0	1	0
       32	2017-12-13 17:16:25	1	0	1	0
        3	2017-12-13 18:07:57	1	0	1	0
        2	2017-12-13 18:13:04	1	0	1	0
       19	2017-12-13 18:38:53	1	0	1	0
       11	2017-12-13 18:44:37	1	0	1	0
       17	2017-12-13 18:56:44	1	0	1	0
       26	2017-12-13 19:01:43	1	0	1	0
       13	2017-12-13 19:04:45	1	0	1	0
        4	2017-12-13 19:11:03	1	0	1	0
       10	2017-12-13 19:29:38	1	0	1	0
        1	2017-12-13 20:08:01	1	0	1	0
       12	2017-12-13 20:18:58	1	0	1	0
       31	2017-12-13 20:30:56	1	0	1	0
       14	2017-12-13 21:13:34	1	0	1	0
       28	2017-12-13 21:13:38	1	0	1	0
       27	2017-12-14 05:27:13	1	0	1	0
       22	2017-12-14 06:40:52	1	0	1	0
       13	2017-12-14 09:31:16	1	0	1	0
       28	2017-12-14 09:33:02	1	0	1	0
        1	2017-12-14 09:34:34	1	0	1	0
       11	2017-12-14 09:39:46	1	0	1	0
       17	2017-12-14 09:39:50	1	0	1	0
        4	2017-12-14 10:13:58	1	0	1	0
       10	2017-12-14 10:24:33	1	0	1	0
       14	2017-12-14 10:47:01	1	0	1	0
       32	2017-12-14 10:48:38	1	0	1	0
       31	2017-12-14 11:07:56	1	0	1	0
       32	2017-12-14 14:51:54	1	0	1	0
       22	2017-12-14 17:00:34	1	0	1	0
       11	2017-12-14 18:17:11	1	0	1	0
       17	2017-12-14 18:36:02	1	0	1	0
       28	2017-12-14 19:21:58	1	0	1	0
        4	2017-12-14 19:23:20	1	0	1	0
       31	2017-12-14 19:41:03	1	0	1	0
       10	2017-12-14 19:55:30	1	0	1	0
        1	2017-12-14 19:59:32	1	0	1	0
       13	2017-12-14 20:18:28	1	0	1	0
       14	2017-12-14 20:47:28	1	0	1	0
       22	2017-12-15 06:17:33	1	0	1	0
       28	2017-12-15 08:38:17	1	0	1	0
        1	2017-12-15 09:07:03	1	0	1	0
       32	2017-12-15 09:17:50	1	0	1	0
       17	2017-12-15 09:35:18	1	0	1	0
       11	2017-12-15 10:10:15	1	0	1	0
        4	2017-12-15 10:11:45	1	0	1	0
       27	2017-12-15 10:37:39	1	0	1	0
       31	2017-12-15 10:37:42	1	0	1	0
       14	2017-12-15 11:23:32	1	0	1	0
       14	2017-12-15 11:23:34	1	0	1	0
        3	2017-12-15 12:18:53	1	0	1	0
       17	2017-12-15 17:35:22	1	0	1	0
       11	2017-12-15 17:59:29	1	0	1	0
       32	2017-12-15 18:28:20	1	0	1	0
        1	2017-12-15 18:41:20	1	0	1	0
       31	2017-12-15 20:07:11	1	0	1	0
        4	2017-12-15 20:18:04	1	0	1	0
       27	2017-12-15 20:18:08	1	0	1	0
        3	2017-12-15 20:20:21	1	0	1	0
       28	2017-12-15 20:26:37	1	0	1	0
       22	2017-12-18 06:27:09	1	0	1	0
       22	2017-12-18 06:27:11	1	0	1	0
        1	2017-12-18 09:25:13	1	0	1	0
       26	2017-12-18 09:37:55	1	0	1	0
       28	2017-12-18 09:38:23	1	0	1	0
       19	2017-12-18 09:43:14	1	0	1	0
       10	2017-12-18 09:50:27	1	0	1	0
       13	2017-12-18 10:01:24	1	0	1	0
       32	2017-12-18 10:01:41	1	0	1	0
        4	2017-12-18 10:04:33	1	0	1	0
        9	2017-12-18 10:09:02	1	0	1	0
        2	2017-12-18 10:12:33	1	0	1	0
       27	2017-12-18 10:17:31	1	0	1	0
       12	2017-12-18 10:24:22	1	0	1	0
       11	2017-12-18 10:46:37	1	0	1	0
        3	2017-12-18 10:59:23	1	0	1	0
       31	2017-12-18 11:05:41	1	0	1	0
       14	2017-12-18 11:37:40	1	0	1	0
       22	2017-12-18 17:00:13	1	0	1	0
       11	2017-12-18 18:31:30	1	0	1	0
       28	2017-12-18 18:31:35	1	0	1	0
       19	2017-12-18 19:11:10	1	0	1	0
       13	2017-12-18 19:14:42	1	0	1	0
       26	2017-12-18 19:26:58	1	0	1	0
       10	2017-12-18 19:48:21	1	0	1	0
        4	2017-12-18 19:49:31	1	0	1	0
       31	2017-12-18 19:49:33	1	0	1	0
       31	2017-12-18 19:50:28	1	0	1	0
       31	2017-12-18 19:50:36	1	0	1	0
        9	2017-12-18 19:50:56	1	0	1	0
        1	2017-12-18 19:53:32	1	0	1	0
       12	2017-12-18 20:06:16	1	0	1	0
       12	2017-12-18 20:06:42	1	0	1	0
       27	2017-12-18 20:06:57	1	0	1	0
        3	2017-12-18 20:13:44	1	0	1	0
       22	2017-12-19 06:25:51	1	0	1	0
        2	2017-12-19 08:55:00	1	0	1	0
       28	2017-12-19 09:20:52	1	0	1	0
        1	2017-12-19 09:35:14	1	0	1	0
       17	2017-12-19 09:44:54	1	0	1	0
       10	2017-12-19 09:50:03	1	0	1	0
       13	2017-12-19 09:58:57	1	0	1	0
        4	2017-12-19 10:05:50	1	0	1	0
        9	2017-12-19 10:18:01	1	0	1	0
       31	2017-12-19 10:30:23	1	0	1	0
       12	2017-12-19 10:38:23	1	0	1	0
       27	2017-12-19 10:43:11	1	0	1	0
       19	2017-12-19 10:44:15	1	0	1	0
        3	2017-12-19 11:07:32	1	0	1	0
       14	2017-12-19 11:19:36	1	0	1	0
       26	2017-12-19 12:04:31	1	0	1	0
       22	2017-12-19 17:20:36	1	0	1	0
        2	2017-12-19 18:21:22	1	0	1	0
        9	2017-12-19 18:35:53	1	0	1	0
       17	2017-12-19 18:37:38	1	0	1	0
       13	2017-12-19 18:43:46	1	0	1	0
       32	2017-12-19 18:43:51	1	0	1	0
       10	2017-12-19 19:01:45	1	0	1	0
       13	2017-12-19 19:12:57	1	0	1	0
       19	2017-12-19 19:17:08	1	0	1	0
        4	2017-12-19 19:29:05	1	0	1	0
       12	2017-12-19 19:52:17	1	0	1	0
       31	2017-12-19 19:59:58	1	0	1	0
       12	2017-12-19 20:00:03	1	0	1	0
        3	2017-12-19 20:00:29	1	0	1	0
       28	2017-12-19 20:08:51	1	0	1	0
       26	2017-12-19 20:24:16	1	0	1	0
       27	2017-12-19 20:25:04	1	0	1	0
        1	2017-12-19 20:48:47	1	0	1	0
       22	2017-12-20 06:27:11	1	0	1	0
       26	2017-12-20 07:49:52	1	0	1	0
       26	2017-12-20 07:49:57	1	0	1	0
        1	2017-12-20 09:06:56	1	0	1	0
       32	2017-12-20 09:32:11	1	0	1	0
       17	2017-12-20 09:43:54	1	0	1	0
       28	2017-12-20 09:44:02	1	0	1	0
       17	2017-12-20 09:44:36	1	0	1	0
       28	2017-12-20 09:47:03	1	0	1	0
       10	2017-12-20 09:53:18	1	0	1	0
       13	2017-12-20 09:56:51	1	0	1	0
       19	2017-12-20 09:59:02	1	0	1	0
        3	2017-12-20 10:14:34	1	0	1	0
       12	2017-12-20 10:22:10	1	0	1	0
       11	2017-12-20 10:29:51	1	0	1	0
        4	2017-12-20 10:29:55	1	0	1	0
       27	2017-12-20 10:30:04	1	0	1	0
        2	2017-12-20 10:41:26	1	0	1	0
       31	2017-12-20 11:00:28	1	0	1	0
       14	2017-12-20 11:26:43	1	0	1	0
       17	2017-12-20 18:39:06	1	0	1	0
       32	2017-12-20 18:44:26	1	0	1	0
       11	2017-12-20 18:52:29	1	0	1	0
       19	2017-12-20 19:05:36	1	0	1	0
        2	2017-12-20 19:06:28	1	0	1	0
       26	2017-12-20 19:46:43	1	0	1	0
        4	2017-12-20 19:48:52	1	0	1	0
        3	2017-12-20 19:49:39	1	0	1	0
       28	2017-12-20 20:00:52	1	0	1	0
       10	2017-12-20 20:01:39	1	0	1	0
        1	2017-12-20 20:03:54	1	0	1	0
        9	2017-12-20 20:49:02	1	0	1	0
       12	2017-12-20 20:49:41	1	0	1	0
       13	2017-12-20 20:52:07	1	0	1	0
       31	2017-12-20 21:27:15	1	0	1	0
       27	2017-12-20 21:27:36	1	0	1	0
       14	2017-12-20 21:31:11	1	0	1	0
       22	2017-12-21 06:18:47	1	0	1	0
       11	2017-12-21 09:01:25	1	0	1	0
        1	2017-12-21 09:06:48	1	0	1	0
       28	2017-12-21 09:38:01	1	0	1	0
       26	2017-12-21 09:42:11	1	0	1	0
       32	2017-12-21 09:43:10	1	0	1	0
       19	2017-12-21 09:45:38	1	0	1	0
        2	2017-12-21 09:46:58	1	0	1	0
       17	2017-12-21 09:58:21	1	0	1	0
       10	2017-12-21 10:00:15	1	0	1	0
        4	2017-12-21 10:07:06	1	0	1	0
       12	2017-12-21 10:12:49	1	0	1	0
        9	2017-12-21 10:18:11	1	0	1	0
       13	2017-12-21 10:22:34	1	0	1	0
       27	2017-12-21 10:32:07	1	0	1	0
       31	2017-12-21 10:57:57	1	0	1	0
        3	2017-12-21 11:10:02	1	0	1	0
       14	2017-12-21 11:49:46	1	0	1	0
        2	2017-12-21 17:30:07	1	0	1	0
       22	2017-12-21 17:30:40	1	0	1	0
       11	2017-12-21 18:06:08	1	0	1	0
       32	2017-12-21 18:52:16	1	0	1	0
